"","상호명","지점명","상권업종대분류명","상권업종중분류명","상권업종소분류명","행정동명","도로명주소","경도","위도","행정동코드"
"14532","강남다방",NA,"음식","커피점/카페","커피전문점/카페/다방","논현2동","서울특별시 강남구 논현로128길 12",127.032195944286,37.5135308900017,1168053100
"14533","간단하지만특별한화피디Cafe","리빈약수역점","음식","커피점/카페","커피전문점/카페/다방","다산동","서울특별시 중구 동호로 191",127.009953012633,37.5549389424512,1114062500
"14534","밀로커피로스터스",NA,"음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 양화로18안길 18",126.925598815248,37.5566883340848,1144066000
"14535","스타벅스노원마들역점","노원마들역점","음식","커피점/카페","커피전문점/카페/다방","상계10동","서울특별시 노원구 노원로 569",127.057078652885,37.6609627165363,1135072000
"14536","Rcoron",NA,"음식","커피점/카페","커피전문점/카페/다방","장충동","서울특별시 중구 퇴계로50길 39",127.001112918095,37.5609375233566,1114058000
"14537","만랩커피묵동점","묵동점","음식","커피점/카페","커피전문점/카페/다방","묵1동","서울특별시 중랑구 숙선옹주로 45",127.081907227884,37.6171068447914,1126062000
"14538","커피하루",NA,"음식","커피점/카페","커피전문점/카페/다방","군자동","서울특별시 광진구 천호대로102길 4",127.074043565918,37.5588108709477,1121573000
"14539","탭플레이롯데월드어드벤처점",NA,"음식","커피점/카페","커피전문점/카페/다방","잠실3동","서울특별시 송파구 올림픽로 240",127.098124400184,37.5113044663838,1171068000
"14540","이코복스커피","신사점","음식","커피점/카페","커피전문점/카페/다방","논현2동","서울특별시 강남구 선릉로133길 17",127.039379424368,37.5178965665226,1168053100
"14541","고마워요.오늘도",NA,"음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 청계천로 100",126.988402227918,37.5676141479806,1114055000
"14542","스타벅스마곡나루역점","마곡나루역점","음식","커피점/카페","커피전문점/카페/다방","가양1동","서울특별시 강서구 마곡중앙로 161-17",126.825946975642,37.5680294825785,1150060300
"14543","엔젤나루라떼",NA,"음식","커피점/카페","커피전문점/카페/다방","송파2동","서울특별시 송파구 오금로32길 32",127.118768080905,37.5035670002675,1171059000
"14544","커피볶는미스터김영다방",NA,"음식","커피점/카페","커피전문점/카페/다방","양재1동","서울특별시 서초구 강남대로30길 68",127.040916558114,37.4826327251231,1165065100
"14545","사랑방",NA,"음식","커피점/카페","커피전문점/카페/다방","보문동","서울특별시 성북구 보문사길 111",127.01787106328,37.5828653503536,1129061000
"14546","지에스25건대시티",NA,"음식","커피점/카페","커피전문점/카페/다방","화양동","서울특별시 광진구 아차산로 205",127.066322182438,37.5417472481623,1121571000
"14547","오직그대만",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 선릉로157길 14-4",127.038897525578,37.5263625383396,1168054500
"14548","갓볶은커피보그너커피",NA,"음식","커피점/카페","커피전문점/카페/다방","상도1동","서울특별시 동작구 상도로53길 45",126.953413131363,37.5012085254193,1159053000
"14549","커피나무","상계역점","음식","커피점/카페","커피전문점/카페/다방","상계5동","서울특별시 노원구 한글비석로 396",127.073564422644,37.6622917239967,1135067000
"14550","Crumb",NA,"음식","커피점/카페","커피전문점/카페/다방","오금동","서울특별시 송파구 마천로11길 3",127.131243194844,37.5064977483199,1171057000
"14551","메인",NA,"음식","커피점/카페","커피전문점/카페/다방","상계3.4동","서울특별시 노원구 상계로37길 2",127.078993338449,37.6705606738469,1135066500
"14552","커피시크릿",NA,"음식","커피점/카페","커피전문점/카페/다방","목2동","서울특별시 양천구 목동중앙북로16길 16",126.87361283513,37.5455625770307,1147052000
"14553","커피리시버",NA,"음식","커피점/카페","커피전문점/카페/다방","도곡2동","서울특별시 강남구 논현로24길 24",127.044972177799,37.482025825832,1168065600
"14554","커피낙타",NA,"음식","커피점/카페","커피전문점/카페/다방","도봉1동","서울특별시 도봉구 도봉산길 65-5",127.03783470461,37.68633348337,1132052100
"14555","마일스톤커피로스터스",NA,"음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 도산대로17길 44",127.023835252271,37.5214544196498,1168051000
"14556","에스아이커피",NA,"음식","커피점/카페","커피전문점/카페/다방","망원2동","서울특별시 마포구 방울내로 54",126.901318912566,37.5591860190928,1144070000
"14557","챔프커피",NA,"음식","커피점/카페","커피전문점/카페/다방","이태원1동","서울특별시 용산구 녹사평대로26가길 26",126.992983679128,37.5325125634785,1117065000
"14558","콰스타커피","목동점","음식","커피점/카페","커피전문점/카페/다방","신정2동","서울특별시 양천구 목동동로12길 20",126.873266979154,37.5226729064929,1147063000
"14559","래그랜느에스알티점",NA,"음식","커피점/카페","전통찻집/인삼찻집","수서동","서울특별시 강남구 밤고개로 99",127.104541767706,37.4854117653285,1168075000
"14560","비치s커피집",NA,"음식","커피점/카페","커피전문점/카페/다방","신정3동","서울특별시 양천구 신정이펜1로 50",126.829337962821,37.5133433856047,1147064000
"14561","플랫",NA,"음식","커피점/카페","커피전문점/카페/다방","길동","서울특별시 강동구 천중로 237",127.146709866266,37.5408237020179,1174068500
"14562","탐앤탐스디엠씨탐스커버리",NA,"음식","커피점/카페","커피전문점/카페/다방","증산동","서울특별시 은평구 수색로 195",126.900660664363,37.5785611597634,1138064000
"14563","커피봄봄",NA,"음식","커피점/카페","커피전문점/카페/다방","성수1가2동","서울특별시 성동구 아차산로 49",127.050019994015,37.5467802389107,1120066000
"14564","에덴다방",NA,"음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 돈화문로 83-1",126.990328141938,37.57588417578,1111061500
"14565","카페그루",NA,"음식","커피점/카페","커피전문점/카페/다방","방학2동","서울특별시 도봉구 시루봉로 204",127.033231902235,37.6670859042853,1132070000
"14566","어라운드독",NA,"음식","커피점/카페","커피전문점/카페/다방","성수1가2동","서울특별시 성동구 서울숲2길 24-1",127.041248531777,37.5468625221202,1120066000
"14567","카페자리",NA,"음식","커피점/카페","커피전문점/카페/다방","구로2동","서울특별시 구로구 경인로 472",126.871208833481,37.4985864337579,1153053000
"14568","디초콜릿커피앤","드롯데김포공항점","음식","커피점/카페","커피전문점/카페/다방","방화2동","서울특별시 강서구 하늘길 38",126.802937461062,37.5713574580352,1150064000
"14569","커피나무",NA,"음식","커피점/카페","커피전문점/카페/다방","망우3동","서울특별시 중랑구 겸재로 263",127.096760055844,37.590658692497,1126066000
"14570","블리스",NA,"음식","커피점/카페","커피전문점/카페/다방","공릉1동","서울특별시 노원구 동일로174길 9-52",127.075930398299,37.6195290431855,1135059500
"14571","수묵채카페",NA,"음식","커피점/카페","커피전문점/카페/다방","홍제1동","서울특별시 서대문구 모래내로 411",126.940895441307,37.5850470549502,1141062000
"14572","핑크도그핑크다방",NA,"음식","커피점/카페","커피전문점/카페/다방","반포4동","서울특별시 서초구 신반포로 200",127.005032097372,37.5062139130796,1165058100
"14573","커피홀릭",NA,"음식","커피점/카페","커피전문점/카페/다방","수유3동","서울특별시 강북구 노해로17길 49",127.019550119199,37.6404105630285,1130563500
"14574","Thecoffeehouse비오는가을아침",NA,"음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 종로9길 8",126.984350726299,37.570877173371,1111061500
"14575","곰미커피",NA,"음식","커피점/카페","커피전문점/카페/다방","구로3동","서울특별시 구로구 시흥대로163길 33",126.898085892207,37.4819906344057,1153054000
"14576","커피마시는인형",NA,"음식","커피점/카페","커피전문점/카페/다방","창1동","서울특별시 도봉구 도봉로110길 39-16",127.03574236702,37.6465088627539,1132051100
"14577","카페크레타",NA,"음식","커피점/카페","커피전문점/카페/다방","삼성1동","서울특별시 강남구 삼성로120길 36",127.053867970206,37.5180946122228,1168058000
"14578","프랑켄모노카페FRANKENMONOCAFE",NA,"음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 와우산로 147",126.929366928321,37.5543708512183,1144066000
"14579","브레들리",NA,"음식","커피점/카페","커피전문점/카페/다방","보라매동","서울특별시 관악구 보라매로3길 31",126.925065709878,37.4905378525365,1162052500
"14580","커먼테이블",NA,"음식","커피점/카페","커피전문점/카페/다방","동선동","서울특별시 성북구 동소문로26가길 13",127.019867742267,37.5946495433014,1129057500
"14581","할리스커피교통회관",NA,"음식","커피점/카페","커피전문점/카페/다방","잠실6동","서울특별시 송파구 올림픽로 319",127.105457990906,37.5157213544326,1171071000
"14582","미스에이드카페",NA,"음식","커피점/카페","커피전문점/카페/다방","가산동","서울특별시 금천구 가산로5길 46",126.891966763595,37.4737158461027,1154551000
"14583","라떼디브이디방",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 언주로172길 56",127.03828133637,37.5267720059413,1168054500
"14584","C.M.S원두커피",NA,"음식","커피점/카페","커피전문점/카페/다방","한남동","서울특별시 용산구 한남대로42길 24",127.003082138504,37.5431134690868,1117068500
"14585","녹사커피",NA,"음식","커피점/카페","커피전문점/카페/다방","이태원1동","서울특별시 용산구 녹사평대로32길 24",126.990108089,37.5334791593627,1117065000
"14586","스트릿츄러스홍대영풍문고점","홍대영풍문고점","음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 양화로 161",126.923297793953,37.5569286733792,1144066000
"14587","토스피아군포화목토",NA,"음식","커피점/카페","커피전문점/카페/다방","염창동","서울특별시 강서구 양천로 623",126.867242656288,37.55447594892,1150051000
"14588","인디스에프앤디할리스커피","이대점","음식","커피점/카페","커피전문점/카페/다방","신촌동","서울특별시 서대문구 이화여대5길 20-5",126.944496938777,37.5585076999425,1141058500
"14589","요거프레소","등촌2호점","음식","커피점/카페","커피전문점/카페/다방","등촌3동","서울특별시 강서구 강서로 448",126.840795653693,37.5652839159922,1150053500
"14590","브이엑스메이트카페",NA,"음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 잔다리로 23",126.920218197141,37.5507284313398,1144066000
"14591","카페띠아모","응암점","음식","커피점/카페","커피전문점/카페/다방","응암1동","서울특별시 은평구 은평로 108",126.920086832654,37.5998066501604,1138058000
"14592","원풀키즈카페",NA,"음식","커피점/카페","커피전문점/카페/다방","왕십리도선동","서울특별시 성동구 왕십리로 410",127.024062147888,37.5665447401941,1120053500
"14593","삭제_커피베이","신촌역점","음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 신촌로16길 34",126.934178897732,37.55423418002,1144066000
"14594","카페띠아모","가양역점","음식","커피점/카페","커피전문점/카페/다방","등촌3동","서울특별시 강서구 양천로 452",126.850805320542,37.5628498800968,1150053500
"14595","매머드커피한티역점","한티역점","음식","커피점/카페","커피전문점/카페/다방","대치4동","서울특별시 강남구 선릉로62길 9",127.053359959005,37.4974113178847,1168063000
"14596","디초콜릿커피","이태원점","음식","커피점/카페","커피전문점/카페/다방","한남동","서울특별시 용산구 이태원로 218",126.998327791378,37.5347745911834,1117068500
